[DEBUG] 2025-05-04 22:55:41.990 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2025-05-04 22:55:41.993 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2025-05-04 22:55:41.995 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2025-05-04 22:55:42.006 [main] Version - HHH000412: Hibernate ORM core version 5.6.15.Final
[DEBUG] 2025-05-04 22:55:42.007 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2025-05-04 22:55:42.119 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2025-05-04 22:55:42.120 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2025-05-04 22:55:42.123 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2025-05-04 22:55:42.234 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2025-05-04 22:55:42.242 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2025-05-04 22:55:42.243 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2025-05-04 22:55:57.654 [main] Loader - Static select for action ACTION_MERGE on entity roomley.entities.User: select user0_.user_id as user_id1_1_1_, user0_.Households_household_id as househol2_1_1_, user0_.password as password3_1_1_, user0_.birthdate as birthdat4_1_1_, user0_.email as email5_1_1_, user0_.first_name as first_na6_1_1_, user0_.household as househol7_1_1_, user0_.last_name as last_nam8_1_1_, user0_.user_level as user_lev9_1_1_, user0_.user_type as user_ty10_1_1_, user0_.username as usernam11_1_1_, task1_.Users_user_id as users_us6_0_3_, task1_.task_id as task_id1_0_3_, task1_.task_id as task_id1_0_0_, task1_.task_description as task_des2_0_0_, task1_.task_name as task_nam3_0_0_, task1_.status as status4_0_0_, task1_.task_type as task_typ5_0_0_, task1_.Users_user_id as users_us6_0_0_ from users user0_ left outer join tasks task1_ on user0_.user_id=task1_.Users_user_id where user0_.user_id=?
[DEBUG] 2025-05-04 22:55:57.654 [main] Loader - Loading entity: [roomley.entities.User#4]
[DEBUG] 2025-05-04 22:55:57.654 [main] SQL - select user0_.user_id as user_id1_1_1_, user0_.Households_household_id as househol2_1_1_, user0_.password as password3_1_1_, user0_.birthdate as birthdat4_1_1_, user0_.email as email5_1_1_, user0_.first_name as first_na6_1_1_, user0_.household as househol7_1_1_, user0_.last_name as last_nam8_1_1_, user0_.user_level as user_lev9_1_1_, user0_.user_type as user_ty10_1_1_, user0_.username as usernam11_1_1_, task1_.Users_user_id as users_us6_0_3_, task1_.task_id as task_id1_0_3_, task1_.task_id as task_id1_0_0_, task1_.task_description as task_des2_0_0_, task1_.task_name as task_nam3_0_0_, task1_.status as status4_0_0_, task1_.task_type as task_typ5_0_0_, task1_.Users_user_id as users_us6_0_0_ from users user0_ left outer join tasks task1_ on user0_.user_id=task1_.Users_user_id where user0_.user_id=?
[DEBUG] 2025-05-04 22:55:57.704 [main] Loader - Result set row: 0
[DEBUG] 2025-05-04 22:55:57.704 [main] Loader - Result row: EntityKey[roomley.entities.Task#4], EntityKey[roomley.entities.User#4]
[DEBUG] 2025-05-04 22:55:57.705 [main] Loader - Found row of collection: [roomley.entities.User.task#4]
[DEBUG] 2025-05-04 22:55:57.705 [main] TwoPhaseLoad - Resolving attributes for [roomley.entities.User#4]
[DEBUG] 2025-05-04 22:55:57.705 [main] TwoPhaseLoad - Processing attribute `householdId` : value = 1
[DEBUG] 2025-05-04 22:55:57.705 [main] TwoPhaseLoad - Attribute (`householdId`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.705 [main] TwoPhaseLoad - Processing attribute `password` : value = password
[DEBUG] 2025-05-04 22:55:57.705 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.705 [main] TwoPhaseLoad - Processing attribute `task` : value = NOT NULL COLLECTION
[DEBUG] 2025-05-04 22:55:57.705 [main] TwoPhaseLoad - Attribute (`task`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.705 [main] TwoPhaseLoad - Processing attribute `userBirthDate` : value = 1999-01-01
[DEBUG] 2025-05-04 22:55:57.705 [main] TwoPhaseLoad - Attribute (`userBirthDate`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.705 [main] TwoPhaseLoad - Processing attribute `userEmail` : value = lgreen@green.com
[DEBUG] 2025-05-04 22:55:57.706 [main] TwoPhaseLoad - Attribute (`userEmail`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.706 [main] TwoPhaseLoad - Processing attribute `userFirstName` : value = larry
[DEBUG] 2025-05-04 22:55:57.706 [main] TwoPhaseLoad - Attribute (`userFirstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.706 [main] TwoPhaseLoad - Processing attribute `userHousehold` : value = Green House
[DEBUG] 2025-05-04 22:55:57.706 [main] TwoPhaseLoad - Attribute (`userHousehold`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.706 [main] TwoPhaseLoad - Processing attribute `userLastName` : value = green
[DEBUG] 2025-05-04 22:55:57.706 [main] TwoPhaseLoad - Attribute (`userLastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.706 [main] TwoPhaseLoad - Processing attribute `userLevel` : value = 0
[DEBUG] 2025-05-04 22:55:57.706 [main] TwoPhaseLoad - Attribute (`userLevel`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.706 [main] TwoPhaseLoad - Processing attribute `userType` : value = user
[DEBUG] 2025-05-04 22:55:57.706 [main] TwoPhaseLoad - Attribute (`userType`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.706 [main] TwoPhaseLoad - Processing attribute `username` : value = larry
[DEBUG] 2025-05-04 22:55:57.706 [main] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.706 [main] TwoPhaseLoad - Done materializing entity [roomley.entities.User#4]
[DEBUG] 2025-05-04 22:55:57.706 [main] CollectionLoadContext - 1 collections were found in result set for role: roomley.entities.User.task
[DEBUG] 2025-05-04 22:55:57.706 [main] CollectionLoadContext - Collection fully initialized: [roomley.entities.User.task#4]
[DEBUG] 2025-05-04 22:55:57.706 [main] CollectionLoadContext - 1 collections initialized for role: roomley.entities.User.task
[DEBUG] 2025-05-04 22:55:57.706 [main] Loader - Done entity load
[DEBUG] 2025-05-04 22:55:57.706 [main] TwoPhaseLoad - Done materializing entity [roomley.entities.Task#4]
[DEBUG] 2025-05-04 22:55:57.707 [main] Loader - Done entity load
[DEBUG] 2025-05-04 22:55:57.707 [main] TransactionImpl - committing
[DEBUG] 2025-05-04 22:55:57.707 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2025-05-04 22:55:57.709 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2025-05-04 22:55:57.712 [main] Collections - Collection found: [roomley.entities.User.task#4], was: [roomley.entities.User.task#4] (initialized)
[DEBUG] 2025-05-04 22:55:57.712 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 1 updates, 0 deletions to 2 objects
[DEBUG] 2025-05-04 22:55:57.712 [main] AbstractFlushingEventListener - Flushed: 0 (re)creations, 0 updates, 0 removals to 1 collections
[DEBUG] 2025-05-04 22:55:57.712 [main] EntityPrinter - Listing entities:
[DEBUG] 2025-05-04 22:55:57.712 [main] EntityPrinter - roomley.entities.User{householdId=1, password=password, userBirthDate=1999-01-01, userHousehold=Green House, task=[roomley.entities.Task#4], userLevel=0, userLastName=green, userEmail=lgreen@green.com, id=4, userFirstName=larry, userType=user, username=larry}
[DEBUG] 2025-05-04 22:55:57.712 [main] EntityPrinter - roomley.entities.Task{taskType=0, taskDescription=do dishes, taskName=Dishes, user=roomley.entities.User#4, taskId=4, taskStatus=true}
[DEBUG] 2025-05-04 22:55:57.713 [main] SQL - update tasks set task_description=?, task_name=?, status=?, task_type=?, Users_user_id=? where task_id=?
[DEBUG] 2025-05-04 22:55:57.826 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2025-05-04 22:55:57.886 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2025-05-04 22:55:57.886 [main] JdbcCoordinatorImpl - HHH000420: Closing un-released batch
[DEBUG] 2025-05-04 22:56:04.242 [main] CriteriaQueryImpl - Rendered criteria query -> select generatedAlias0 from Task as generatedAlias0
[DEBUG] 2025-05-04 22:56:04.270 [main] QueryTranslatorImpl - parse() - HQL: select generatedAlias0 from roomley.entities.Task as generatedAlias0
[DEBUG] 2025-05-04 22:56:04.274 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2025-05-04 22:56:04.282 [main] QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    \-[SELECT_FROM] Node: 'SELECT_FROM'
       +-[FROM] Node: 'from'
       |  \-[RANGE] Node: 'RANGE'
       |     +-[DOT] Node: '.'
       |     |  +-[DOT] Node: '.'
       |     |  |  +-[IDENT] Node: 'roomley'
       |     |  |  \-[IDENT] Node: 'entities'
       |     |  \-[IDENT] Node: 'Task'
       |     \-[ALIAS] Node: 'generatedAlias0'
       \-[SELECT] Node: 'select'
          \-[IDENT] Node: 'generatedAlias0'

[DEBUG] 2025-05-04 22:56:04.294 [main] HqlSqlBaseWalker - select << begin [level=1, statement=select]
[DEBUG] 2025-05-04 22:56:04.299 [main] FromElement - FromClause{level=1} : roomley.entities.Task (generatedAlias0) -> task0_
[DEBUG] 2025-05-04 22:56:04.300 [main] FromReferenceNode - Resolved : generatedAlias0 -> task0_.task_id
[DEBUG] 2025-05-04 22:56:04.300 [main] HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
[DEBUG] 2025-05-04 22:56:04.300 [main] HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} task0_.task_id ) ( FromClause{level=1} tasks task0_ ) )
[DEBUG] 2025-05-04 22:56:04.302 [main] JoinProcessor - Tables referenced from query nodes:
 \-QueryNode
    +-SelectClause
    | referencedTables(entity Task): [tasks]
    |  +-IdentNode
    |  | persister: SingleTableEntityPersister(roomley.entities.Task)
    |  | originalText: generatedAlias0
    |  \-SqlFragment
    \-FromClause
       \-FromElement

[DEBUG] 2025-05-04 22:56:04.303 [main] JoinProcessor - Using FROM fragment [tasks task0_]
[DEBUG] 2025-05-04 22:56:04.303 [main] HqlSqlBaseWalker - select >> end [level=1, statement=select]
[DEBUG] 2025-05-04 22:56:04.304 [main] QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (tasks)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'task0_.task_id as task_id1_0_' {alias=generatedAlias0, className=roomley.entities.Task, tableAlias=task0_}
    |  \-[SQL_TOKEN] SqlFragment: 'task0_.task_description as task_des2_0_, task0_.task_name as task_nam3_0_, task0_.status as status4_0_, task0_.task_type as task_typ5_0_, task0_.Users_user_id as users_us6_0_'
    \-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[task0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
       \-[FROM_FRAGMENT] FromElement: 'tasks task0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=tasks,tableAlias=task0_,origin=null,columns={,className=roomley.entities.Task}}

[DEBUG] 2025-05-04 22:56:04.304 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2025-05-04 22:56:04.306 [main] QueryTranslatorImpl - HQL: select generatedAlias0 from roomley.entities.Task as generatedAlias0
[DEBUG] 2025-05-04 22:56:04.306 [main] QueryTranslatorImpl - SQL: select task0_.task_id as task_id1_0_, task0_.task_description as task_des2_0_, task0_.task_name as task_nam3_0_, task0_.status as status4_0_, task0_.task_type as task_typ5_0_, task0_.Users_user_id as users_us6_0_ from tasks task0_
[DEBUG] 2025-05-04 22:56:04.306 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2025-05-04 22:56:04.310 [main] SQL - select task0_.task_id as task_id1_0_, task0_.task_description as task_des2_0_, task0_.task_name as task_nam3_0_, task0_.status as status4_0_, task0_.task_type as task_typ5_0_, task0_.Users_user_id as users_us6_0_ from tasks task0_
[DEBUG] 2025-05-04 22:56:04.423 [main] Loader - Result set row: 0
[DEBUG] 2025-05-04 22:56:04.423 [main] Loader - Result row: EntityKey[roomley.entities.Task#4]
[DEBUG] 2025-05-04 22:56:04.424 [main] Loader - Result set row: 1
[DEBUG] 2025-05-04 22:56:04.424 [main] Loader - Result row: EntityKey[roomley.entities.Task#5]
[DEBUG] 2025-05-04 22:56:04.425 [main] TwoPhaseLoad - Resolving attributes for [roomley.entities.Task#4]
[DEBUG] 2025-05-04 22:56:04.425 [main] TwoPhaseLoad - Processing attribute `taskDescription` : value = do dishes
[DEBUG] 2025-05-04 22:56:04.425 [main] TwoPhaseLoad - Attribute (`taskDescription`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.425 [main] TwoPhaseLoad - Processing attribute `taskName` : value = Dishes
[DEBUG] 2025-05-04 22:56:04.425 [main] TwoPhaseLoad - Attribute (`taskName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.425 [main] TwoPhaseLoad - Processing attribute `taskStatus` : value = false
[DEBUG] 2025-05-04 22:56:04.425 [main] TwoPhaseLoad - Attribute (`taskStatus`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.425 [main] TwoPhaseLoad - Processing attribute `taskType` : value = 0
[DEBUG] 2025-05-04 22:56:04.425 [main] TwoPhaseLoad - Attribute (`taskType`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.425 [main] TwoPhaseLoad - Processing attribute `user` : value = 4
[DEBUG] 2025-05-04 22:56:04.425 [main] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.425 [main] SQL - select user0_.user_id as user_id1_1_0_, user0_.Households_household_id as househol2_1_0_, user0_.password as password3_1_0_, user0_.birthdate as birthdat4_1_0_, user0_.email as email5_1_0_, user0_.first_name as first_na6_1_0_, user0_.household as househol7_1_0_, user0_.last_name as last_nam8_1_0_, user0_.user_level as user_lev9_1_0_, user0_.user_type as user_ty10_1_0_, user0_.username as usernam11_1_0_, task1_.Users_user_id as users_us6_0_1_, task1_.task_id as task_id1_0_1_, task1_.task_id as task_id1_0_2_, task1_.task_description as task_des2_0_2_, task1_.task_name as task_nam3_0_2_, task1_.status as status4_0_2_, task1_.task_type as task_typ5_0_2_, task1_.Users_user_id as users_us6_0_2_ from users user0_ left outer join tasks task1_ on user0_.user_id=task1_.Users_user_id where user0_.user_id=?
[DEBUG] 2025-05-04 22:56:04.475 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2025-05-04 22:56:04.476 [main] CollectionReferenceInitializerImpl - Found row of collection: [roomley.entities.User.task#4]
[DEBUG] 2025-05-04 22:56:04.477 [main] TwoPhaseLoad - Resolving attributes for [roomley.entities.User#4]
[DEBUG] 2025-05-04 22:56:04.477 [main] TwoPhaseLoad - Processing attribute `householdId` : value = 1
[DEBUG] 2025-05-04 22:56:04.477 [main] TwoPhaseLoad - Attribute (`householdId`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.477 [main] TwoPhaseLoad - Processing attribute `password` : value = password
[DEBUG] 2025-05-04 22:56:04.477 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.477 [main] TwoPhaseLoad - Processing attribute `task` : value = NOT NULL COLLECTION
[DEBUG] 2025-05-04 22:56:04.477 [main] TwoPhaseLoad - Attribute (`task`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.477 [main] TwoPhaseLoad - Processing attribute `userBirthDate` : value = 1999-01-01
[DEBUG] 2025-05-04 22:56:04.477 [main] TwoPhaseLoad - Attribute (`userBirthDate`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.477 [main] TwoPhaseLoad - Processing attribute `userEmail` : value = lgreen@green.com
[DEBUG] 2025-05-04 22:56:04.477 [main] TwoPhaseLoad - Attribute (`userEmail`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.477 [main] TwoPhaseLoad - Processing attribute `userFirstName` : value = larry
[DEBUG] 2025-05-04 22:56:04.477 [main] TwoPhaseLoad - Attribute (`userFirstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.477 [main] TwoPhaseLoad - Processing attribute `userHousehold` : value = Green House
[DEBUG] 2025-05-04 22:56:04.477 [main] TwoPhaseLoad - Attribute (`userHousehold`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.477 [main] TwoPhaseLoad - Processing attribute `userLastName` : value = green
[DEBUG] 2025-05-04 22:56:04.477 [main] TwoPhaseLoad - Attribute (`userLastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Processing attribute `userLevel` : value = 0
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Attribute (`userLevel`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Processing attribute `userType` : value = user
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Attribute (`userType`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Processing attribute `username` : value = larry
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Done materializing entity [roomley.entities.User#4]
[DEBUG] 2025-05-04 22:56:04.478 [main] CollectionLoadContext - 1 collections were found in result set for role: roomley.entities.User.task
[DEBUG] 2025-05-04 22:56:04.478 [main] CollectionLoadContext - Collection fully initialized: [roomley.entities.User.task#4]
[DEBUG] 2025-05-04 22:56:04.478 [main] CollectionLoadContext - 1 collections initialized for role: roomley.entities.User.task
[DEBUG] 2025-05-04 22:56:04.478 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : roomley.entities.User#4
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Done materializing entity [roomley.entities.Task#4]
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Resolving attributes for [roomley.entities.Task#5]
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Processing attribute `taskDescription` : value = take out trash
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Attribute (`taskDescription`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Processing attribute `taskName` : value = Trashe
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Attribute (`taskName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Processing attribute `taskStatus` : value = false
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Attribute (`taskStatus`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Processing attribute `taskType` : value = 0
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Attribute (`taskType`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Processing attribute `user` : value = 5
[DEBUG] 2025-05-04 22:56:04.478 [main] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.478 [main] SQL - select user0_.user_id as user_id1_1_0_, user0_.Households_household_id as househol2_1_0_, user0_.password as password3_1_0_, user0_.birthdate as birthdat4_1_0_, user0_.email as email5_1_0_, user0_.first_name as first_na6_1_0_, user0_.household as househol7_1_0_, user0_.last_name as last_nam8_1_0_, user0_.user_level as user_lev9_1_0_, user0_.user_type as user_ty10_1_0_, user0_.username as usernam11_1_0_, task1_.Users_user_id as users_us6_0_1_, task1_.task_id as task_id1_0_1_, task1_.task_id as task_id1_0_2_, task1_.task_description as task_des2_0_2_, task1_.task_name as task_nam3_0_2_, task1_.status as status4_0_2_, task1_.task_type as task_typ5_0_2_, task1_.Users_user_id as users_us6_0_2_ from users user0_ left outer join tasks task1_ on user0_.user_id=task1_.Users_user_id where user0_.user_id=?
[DEBUG] 2025-05-04 22:56:04.527 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2025-05-04 22:56:04.529 [main] CollectionReferenceInitializerImpl - Found row of collection: [roomley.entities.User.task#5]
[DEBUG] 2025-05-04 22:56:04.530 [main] TwoPhaseLoad - Resolving attributes for [roomley.entities.User#5]
[DEBUG] 2025-05-04 22:56:04.530 [main] TwoPhaseLoad - Processing attribute `householdId` : value = 1
[DEBUG] 2025-05-04 22:56:04.530 [main] TwoPhaseLoad - Attribute (`householdId`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.530 [main] TwoPhaseLoad - Processing attribute `password` : value = password
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Processing attribute `task` : value = NOT NULL COLLECTION
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Attribute (`task`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Processing attribute `userBirthDate` : value = 2001-01-01
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Attribute (`userBirthDate`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Processing attribute `userEmail` : value = ggreen@green.com
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Attribute (`userEmail`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Processing attribute `userFirstName` : value = garry
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Attribute (`userFirstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Processing attribute `userHousehold` : value = Green House
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Attribute (`userHousehold`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Processing attribute `userLastName` : value = green
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Attribute (`userLastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Processing attribute `userLevel` : value = 0
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Attribute (`userLevel`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Processing attribute `userType` : value = user
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Attribute (`userType`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Processing attribute `username` : value = garry
[DEBUG] 2025-05-04 22:56:04.531 [main] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:56:04.532 [main] TwoPhaseLoad - Done materializing entity [roomley.entities.User#5]
[DEBUG] 2025-05-04 22:56:04.532 [main] CollectionLoadContext - 1 collections were found in result set for role: roomley.entities.User.task
[DEBUG] 2025-05-04 22:56:04.532 [main] CollectionLoadContext - Collection fully initialized: [roomley.entities.User.task#5]
[DEBUG] 2025-05-04 22:56:04.532 [main] CollectionLoadContext - 1 collections initialized for role: roomley.entities.User.task
[DEBUG] 2025-05-04 22:56:04.532 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : roomley.entities.User#5
[DEBUG] 2025-05-04 22:56:04.532 [main] TwoPhaseLoad - Done materializing entity [roomley.entities.Task#5]
[DEBUG] 2025-05-04 22:56:04.535 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
